car_name,brand,model,vehicle_age,km_driven,transmission_type,mileage,engine,max_power,seats,selling_price,transmission_type_Encoded,seller_type_Dealer,seller_type_Owner,fuel_type_Cng,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol,fuel_type,seller_type,year,engine_mileage_ratio,power_engine_ratio,km_per_year,power_mileage_ratio
Toyota Camry,Toyota,Camry,7.0,53000,Automatic,12.98,2159.5,174.52500000000003,5,1099000,0,1,0,0,0,0,1,Petrol,Dealer,2019.0,166.37134052388288,0.08081731882380182,7571.428571428572,13.445685670261943
Mahindra XUV500,Mahindra,Xuv500,3.0,18000,Automatic,16.0,2159.5,140.0,7,1300000,0,1,0,0,1,0,0,Diesel,Dealer,2023.0,134.96875,0.06482982171799027,6000.0,8.75
Maruti Ciaz,Maruti,Ciaz,6.0,61000,Manual,26.21,1248.0,88.5,5,511000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,47.615413964135826,0.07091346153846154,10166.666666666666,3.3765738267836705
Honda Amaze,Maruti,Amaze,5.0,48000,Manual,18.6,1199.0,88.76,5,425000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,64.46236559139784,0.07402835696413679,9600.0,4.772043010752688
Audi A6,Audi,A6,9.0,36000,Automatic,17.68,1968.0,174.33,5,1375000,0,1,0,0,1,0,0,Diesel,Dealer,2017.0,111.31221719457014,0.08858231707317074,4000.0,9.86029411764706
Honda City,Honda,City,11.0,57000,Automatic,16.8,1497.0,118.0,5,352000,0,1,0,0,0,0,1,Petrol,Dealer,2015.0,89.10714285714285,0.0788243152972612,5181.818181818182,7.023809523809524
Maruti Wagon R,Maruti,Wagon R,6.0,27000,Automatic,21.5,1197.0,100.59431352459016,5,395000,0,1,0,0,0,0,1,Petrol,Dealer,2020.0,55.674418604651166,0.08403869133215552,4500.0,4.678805280213496
Hyundai Verna,Hyundai,Verna,9.0,74100,Automatic,17.1,1591.0,121.4,5,450000,0,1,0,0,0,0,1,Petrol,Dealer,2017.0,93.0409356725146,0.07630421118793212,8233.333333333334,7.099415204678363
BMW 5,Bmw,5,4.0,55000,Automatic,22.48,1995.0,174.52500000000003,5,3600000,0,1,0,0,1,0,0,Diesel,Dealer,2022.0,88.74555160142349,0.08748120300751881,13750.0,7.763567615658364
Hyundai Verna,Hyundai,Verna,2.0,19608,Manual,17.0,1591.0,121.3,5,895000,1,1,0,0,0,0,1,Petrol,Dealer,2024.0,93.58823529411765,0.07624135763670647,9804.0,7.135294117647058
Volkswagen Vento,Volkswagen,Vento,8.0,72600,Manual,20.54,1598.0,103.6,5,305000,1,0,1,0,1,0,0,Diesel,Owner,2018.0,77.79941577409932,0.06483103879849812,9075.0,5.0438169425511195
Maruti Baleno,Maruti,Baleno,3.0,15000,Automatic,21.4,1197.0,83.1,5,700000,0,1,0,0,0,0,1,Petrol,Dealer,2023.0,55.93457943925234,0.06942355889724311,5000.0,3.883177570093458
Volkswagen Vento,Volkswagen,Vento,7.0,59484,Manual,19.692493169398904,1598.0,103.2,5,465000,1,1,0,1,0,0,0,Cng,Dealer,2019.0,81.1476731896603,0.06458072590738423,8497.714285714286,5.240575640283444
Maruti Swift Dzire,Maruti,Swift Dzire,6.0,57429,Manual,19.1,1197.0,85.8,5,450000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,62.67015706806282,0.07167919799498747,9571.5,4.492146596858638
Hyundai Creta,Hyundai,Creta,4.0,110000,Manual,19.67,1582.0,126.2,5,1050000,1,0,1,0,1,0,0,Diesel,Owner,2022.0,80.42704626334519,0.0797724399494311,27500.0,6.415861718352821
Hyundai Grand,Hyunda,Grand,2.0,11000,Manual,18.9,1197.0,81.86,5,490000,1,1,0,0,0,0,1,Petrol,Dealer,2024.0,63.333333333333336,0.0683876357560568,5500.0,4.3312169312169315
Maruti Ertiga,Maruti,Ertiga,8.0,90000,Manual,20.77,1248.0,88.8,7,450000,1,0,1,0,1,0,0,Diesel,Owner,2018.0,60.08666345690901,0.07115384615384615,11250.0,4.275397207510833
Honda City,Honda,City,6.0,80484,Automatic,18.0,1497.0,117.3,5,650000,0,1,0,0,0,0,1,Petrol,Dealer,2020.0,83.16666666666667,0.0783567134268537,13414.0,6.516666666666667
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,7.0,75000,Automatic,14.84,2143.0,170.0,5,1475000,0,1,0,0,1,0,0,Diesel,Dealer,2019.0,144.40700808625337,0.07932804479701354,10714.285714285714,11.455525606469003
Maruti Swift Dzire,Maruti,Swift Dzire,4.0,55000,Automatic,21.21,1197.0,81.8,5,590000,0,1,0,0,0,0,1,Petrol,Dealer,2022.0,56.43564356435643,0.0683375104427736,13750.0,3.8566713814238565
Hyundai Grand,Hyundai,Gran,5.0,54540,Manual,18.9,1197.0,82.0,5,425000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,63.333333333333336,0.06850459482038429,10908.0,4.338624338624339
MG Hector,Mg,Hector,2.0,13000,Automatic,19.692493169398904,1451.0,141.0,5,1725000,0,1,0,0,0,0,1,Petrol,Dealer,2024.0,73.68289974855888,0.09717436250861475,6500.0,7.160088810852379
Ford Ecosport,Ford,Ecospor,6.0,80000,Manual,22.77,1498.0,98.59,5,450000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,65.788317962231,0.06581441922563418,13333.333333333334,4.329819938515591
Maruti Swift Dzire,Maruti,Swift Dzire,5.0,64000,Manual,22.0,1197.0,81.8,5,450000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,54.40909090909091,0.0683375104427736,12800.0,3.7181818181818183
Ford Ecosport,Ford,Ecosport,8.0,47754,Manual,22.7,1498.0,89.84,5,480000,1,1,0,0,1,0,0,Diesel,Dealer,2018.0,65.99118942731278,0.05997329773030708,5969.25,3.957709251101322
Maruti Wagon R,Maruti,Wagon R,7.0,86461,Manual,20.51,998.0,67.04,5,290000,1,1,0,0,0,0,1,Petrol,Dealer,2019.0,48.65919063871282,0.06717434869739479,12351.57142857143,3.2686494392979033
Renault KWID,Renault,Kwid,3.0,40746,Manual,25.17,799.0,53.3,5,300000,1,1,0,1,0,0,0,Cng,Dealer,2023.0,31.744139849026617,0.06670838548185232,13582.0,2.1176003178386966
Hyundai i20,Hyundai,I20,4.0,31000,Manual,18.6,1197.0,81.83,5,650000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,64.35483870967741,0.06836257309941521,7750.0,4.399462365591398
Ford Figo,Ford,Figo,8.0,44000,Manual,20.0,1399.0,68.1,5,235000,1,1,0,0,1,0,0,Diesel,Dealer,2018.0,69.95,0.04867762687634024,5500.0,3.405
Hyundai Venue,Hyundai,Venue,2.0,21000,Manual,23.7,1493.0,98.6,5,900000,1,1,0,0,1,0,0,Diesel,Dealer,2024.0,62.9957805907173,0.06604152712659075,10500.0,4.160337552742616
Maruti Baleno,Maruti,Baleno,4.0,23000,Manual,21.01,1197.0,81.8,5,600000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,56.97287006187529,0.0683375104427736,5750.0,3.893384102808186
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,4.0,63000,Automatic,11.74,1796.0,174.52500000000003,5,1275000,0,1,0,1,0,0,0,Cng,Dealer,2022.0,152.98126064735945,0.09717427616926505,15750.0,14.865843270868828
Hyundai Venue,Hyunda,Venue,2.0,17000,Manual,18.27,998.0,118.35,5,875000,1,1,0,0,0,0,1,Petrol,Dealer,2024.0,54.62506841817187,0.1185871743486974,8500.0,6.4778325123152705
Honda City,Honda,City,9.0,100000,Manual,16.8,1497.0,116.4,5,350000,1,0,1,0,0,0,1,Petrol,Owner,2017.0,89.10714285714285,0.07775551102204409,11111.111111111111,6.928571428571429
Maruti Swift,Maruti,Swif,3.0,35759,Automatic,22.0,1197.0,81.8,5,595000,0,1,0,0,0,0,1,Petrol,Dealer,2023.0,54.40909090909091,0.0683375104427736,11919.666666666666,3.7181818181818183
Maruti Ignis,Maruti,Ignis,4.0,30000,Manual,20.89,1197.0,81.8,5,465000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,57.30014360938248,0.0683375104427736,7500.0,3.915749162278602
Honda City,Hond,City,4.0,50000,Manual,19.692493169398904,1497.0,117.6,5,765000,1,1,0,1,0,0,0,Cng,Dealer,2022.0,76.01881524713484,0.0785571142284569,12500.0,5.971818752881133
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,7.0,60004,Automatic,19.27,1197.0,170.0,5,1349000,0,1,0,0,1,0,0,Diesel,Dealer,2019.0,62.11728074727556,0.14202172096908938,8572.0,8.822003113648158
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,10.0,83000,Manual,12.0,1197.0,174.52500000000003,5,1070000,1,1,0,0,0,0,1,Petrol,Dealer,2016.0,99.75,0.14580200501253135,8300.0,14.543750000000003
Ford Ecosport,Ford,Ecosport,3.0,19000,Manual,23.0,1498.0,98.96,5,950000,1,1,0,0,1,0,0,Diesel,Dealer,2023.0,65.1304347826087,0.06606141522029373,6333.333333333333,4.302608695652173
Mahindra KUV100,Mahindra,Kuv100,3.0,30300,Manual,19.692493169398904,1198.0,82.0,6,410000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,60.83536450639114,0.06844741235392321,10100.0,4.164023280070178
Skoda Superb,Skoda,Superb,5.0,80260,Automatic,14.67,1798.0,174.52500000000003,5,1675000,0,1,0,0,0,0,1,Petrol,Dealer,2021.0,122.56305385139741,0.0970661846496107,16052.0,11.896728016359921
Honda WR-V,Honda,Wr-V,3.0,10000,Manual,17.5,1199.0,88.7,5,849000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,68.51428571428572,0.07397831526271893,3333.3333333333335,5.0685714285714285
Maruti Swift,Maruti,Swift,7.0,42000,Manual,25.2,1248.0,74.0,5,365000,1,1,0,0,1,0,0,Diesel,Dealer,2019.0,49.523809523809526,0.05929487179487179,6000.0,2.9365079365079367
Ford Ecosport,Ford,Ecosport,7.0,62091,Manual,22.7,1498.0,89.84,5,465000,1,1,0,0,1,0,0,Diesel,Dealer,2019.0,65.99118942731278,0.05997329773030708,8870.142857142857,3.957709251101322
Maruti Ciaz,Marut,Ciaz,6.0,90000,Manual,26.21,1248.0,88.5,5,500000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,47.615413964135826,0.07091346153846154,15000.0,3.3765738267836705
Hyundai i10,Hyundai,I10,9.0,47000,Automatic,16.95,1197.0,78.9,5,300000,0,1,0,0,0,0,1,Petrol,Dealer,2017.0,70.61946902654867,0.06591478696741855,5222.222222222223,4.654867256637169
Maruti Baleno,Maruti,Baleno,4.0,36000,Automatic,21.4,1197.0,83.1,5,600000,0,1,0,1,0,0,0,Cng,Dealer,2022.0,55.93457943925234,0.06942355889724311,9000.0,3.883177570093458
Hyundai Creta,Hyundai,Creta,5.0,40000,Manual,21.38,1197.0,88.7,5,775000,1,0,1,0,1,0,0,Diesel,Owner,2021.0,55.98690364826941,0.07410192147034253,8000.0,4.148737137511693
Renault Duster,Renault,Duster,6.0,56000,Manual,20.46,1461.0,83.8,5,440000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,71.40762463343108,0.05735797399041752,9333.333333333334,4.095796676441838
Honda City,Honda,City,4.0,25000,Automatic,18.0,1497.0,117.3,5,870000,0,1,0,0,0,0,1,Petrol,Dealer,2022.0,83.16666666666667,0.0783567134268537,6250.0,6.516666666666667
Toyota Camry,Toyota,Camry,4.0,85000,Automatic,19.16,2159.5,158.2,5,1995000,0,1,0,0,0,0,1,Petrol,Dealer,2022.0,112.70876826722338,0.073257698541329,21250.0,8.256784968684759
Maruti Dzire VXI,Marut,Dzire Vxi,6.0,54500,Manual,23.26,1197.0,88.5,5,452000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,51.461736887360274,0.07393483709273183,9083.333333333334,3.80481513327601
Maruti Swift,Maruti,Swift,3.0,20002,Manual,22.0,1197.0,81.8,5,575000,1,0,0,0,0,0,1,Petrol,Certified Dealer,2023.0,54.40909090909091,0.0683375104427736,6667.333333333333,3.7181818181818183
Honda Amaze,Honda,Amaz3,2.0,11000,Automatic,23.8,1197.0,78.9,5,900000,0,1,0,0,1,0,0,Diesel,Dealer,2024.0,50.29411764705882,0.06591478696741855,5500.0,3.3151260504201683
Maruti Alto,Maruti,Alto,8.0,13910,Manual,20.92,998.0,67.1,5,230000,1,1,0,0,0,0,1,Petrol,Dealer,2018.0,47.70554493307839,0.06723446893787574,1738.75,3.2074569789674947
Maruti Wagon R,Maruti,Wagon R,6.0,79855,Manual,20.51,998.0,67.04,5,347000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,48.65919063871282,0.06717434869739479,13309.166666666666,3.2686494392979033
Kia Seltos,Kia,Seltos,1.0,9000,Automatic,17.8,1493.0,113.4,5,1525000,0,1,0,0,1,0,0,Diesel,Dealer,2025.0,83.87640449438202,0.07595445411922304,9000.0,6.370786516853933
Tata Nexon,Tata,Nexon,4.0,9000,Automatic,17.0,1198.0,108.5,5,895000,0,1,0,0,0,0,1,Petrol,Dealer,2022.0,70.47058823529412,0.09056761268781302,2250.0,6.382352941176471
Mercedes-Benz GL-Class,Mercedes-Benz,Gl-Class,3.0,15000,Manual,11.5,2159.5,174.52500000000003,5,6000000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,187.7826086956522,0.08081731882380182,5000.0,15.176086956521742
Ford Ecosport,Ford,Ecospor,4.0,15800,Manual,17.0,1497.0,121.31,5,785000,1,0,1,1,0,0,0,Cng,Owner,2022.0,88.05882352941177,0.08103540414161657,3950.0,7.135882352941176
Maruti Alto,Maruti,Alto,10.0,22500,Manual,19.7,796.0,46.3,5,120000,1,1,0,1,0,0,0,Cng,Dealer,2016.0,40.40609137055838,0.05816582914572864,2250.0,2.350253807106599
Hyundai Creta,Hyundai,Creta,5.0,63000,Manual,21.38,1396.0,88.7,5,750000,1,1,0,0,1,0,0,Diesel,Dealer,2021.0,65.29466791393827,0.06353868194842408,12600.0,4.148737137511693
Maruti Alto,Maruti,Alto,14.0,20000,Manual,19.7,796.0,46.3,5,85000,1,0,1,0,0,0,1,Petrol,Owner,2012.0,40.40609137055838,0.05816582914572864,1428.5714285714287,2.350253807106599
Maruti Swift,Maruti,Swift,3.0,16000,Manual,22.0,1197.0,81.8,5,525000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,54.40909090909091,0.0683375104427736,5333.333333333333,3.7181818181818183
Skoda Rapid,Maruti,Rapid,6.0,32000,Manual,21.14,1498.0,103.52,5,450000,1,0,1,0,1,0,0,Diesel,Owner,2020.0,70.86092715231788,0.06910547396528705,5333.333333333333,4.896877956480605
Maruti Ciaz,Maruti,Ciaz,4.0,64000,Manual,28.09,1248.0,88.5,5,710000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,44.428622285510855,0.07091346153846154,16000.0,3.1505873976504093
Honda Amaze,Honda,Amaze,6.0,40000,Manual,18.0,1198.0,100.59431352459016,5,425000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,66.55555555555556,0.08396854217411533,6666.666666666667,5.5885729735883425
Kia Seltos,Kia,Seltos,1.0,8000,Manual,20.8,1493.0,113.4,5,1450000,1,1,0,0,1,0,0,Diesel,Dealer,2025.0,71.77884615384615,0.07595445411922304,8000.0,5.451923076923077
Maruti Swift,Maruti,Swift,8.0,58000,Manual,22.9,1248.0,74.0,5,360000,1,1,0,0,1,0,0,Diesel,Dealer,2018.0,54.49781659388647,0.05929487179487179,7250.0,3.2314410480349345
Maruti Swift Dzire,Maruti,Swift  Dzire,7.0,38000,Manual,17.5,1298.0,85.8,5,435000,1,1,0,0,0,0,1,Petrol,Dealer,2019.0,74.17142857142858,0.06610169491525424,5428.571428571428,4.902857142857143
Maruti Swift,Maruti,Swift,6.0,50168,Manual,25.2,1197.0,74.0,5,450000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,47.5,0.061821219715956555,8361.333333333334,2.9365079365079367
Renault Duster,Renault,Duster,8.0,66733,Manual,19.01,1461.0,108.45,5,409000,1,1,0,0,0,0,1,Petrol,Dealer,2018.0,76.85428721725407,0.0742299794661191,8341.625,5.7048921620199895
Hyundai Grand,Hyundai,Grand,5.0,6600,Manual,18.9,1197.0,82.0,5,440000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,63.333333333333336,0.06850459482038429,1320.0,4.338624338624339
BMW 5,Bmw,5,3.0,55000,Automatic,22.48,1995.0,174.52500000000003,5,3990000,0,1,0,0,1,0,0,Diesel,Dealer,2023.0,88.74555160142349,0.08748120300751881,18333.333333333332,7.763567615658364
Hyundai Verna,Hyundai,Verna,4.0,28000,Manual,23.9,1582.0,126.2,5,825000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,66.19246861924687,0.0797724399494311,7000.0,5.280334728033473
Mahindra XUV500,Mahindra,Xuv500,7.0,58232,Manual,15.1,2159.5,140.0,7,625000,1,1,0,0,1,0,0,Diesel,Dealer,2019.0,143.01324503311258,0.06482982171799027,8318.857142857143,9.271523178807946
Maruti Celerio,Maruti,Celerio,3.0,15161,Manual,21.63,998.0,67.04,5,485000,1,0,0,0,0,0,1,Petrol,Certified Dealer,2023.0,46.13962089690245,0.06717434869739479,5053.666666666667,3.099398982894129
Hyundai Grand,Hyunda,Grand,7.0,56000,Manual,24.0,1120.0,70.0,5,325000,1,1,0,0,1,0,0,Diesel,Dealer,2019.0,46.666666666666664,0.0625,8000.0,2.9166666666666665
Maruti Eeco,Marut,Eeco,5.0,29000,Manual,15.1,1196.0,73.0,5,295000,1,1,0,1,0,0,0,Cng,Dealer,2021.0,79.20529801324504,0.061036789297658864,5800.0,4.8344370860927155
Maruti Swift,Maruti,Swift,8.0,73536,Manual,22.9,1248.0,74.0,5,353000,1,1,0,0,0,0,1,Petrol,Dealer,2018.0,54.49781659388647,0.05929487179487179,9192.0,3.2314410480349345
Ford Ecosport,Ford,Ecosport,4.0,47000,Manual,22.7,1498.0,89.84,5,460000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,65.99118942731278,0.05997329773030708,11750.0,3.957709251101322
Mahindra Scorpio,Maruti,Scorpio,6.0,60000,Manual,15.4,2159.5,120.0,7,925000,1,1,0,0,1,0,0,Diesel,Dealer,2020.0,140.22727272727272,0.05556841861542024,10000.0,7.792207792207792
Renault Duster,Renault,Duster,8.0,51235,Manual,19.01,1461.0,108.45,5,415000,1,1,0,0,1,0,0,Diesel,Dealer,2018.0,76.85428721725407,0.0742299794661191,6404.375,5.7048921620199895
Hyundai Grand,Hyundai,Grand,4.0,37500,Manual,25.0,1197.0,82.0,5,485000,1,1,0,1,0,0,0,Cng,Dealer,2022.0,47.88,0.06850459482038429,9375.0,3.28
Honda City,Honda,City,7.0,59000,Manual,25.1,1498.0,98.6,5,550000,1,1,0,0,1,0,0,Diesel,Dealer,2019.0,59.6812749003984,0.06582109479305741,8428.57142857143,3.928286852589641
Volkswagen Vento,Volkswagen,Vento,6.0,51000,Automatic,19.692493169398904,1498.0,108.6,5,585000,0,1,0,0,1,0,0,Diesel,Dealer,2020.0,76.069596018843,0.07249666221628838,8500.0,5.514791807507577
Volkswagen Polo,Volkswagen,Polo,6.0,75000,Automatic,17.21,1197.0,103.5,5,525000,0,1,0,0,0,0,1,Petrol,Dealer,2020.0,69.5525857059849,0.08646616541353383,12500.0,6.013945380592679
Mercedes-Benz GL-Class,M3Rcedes-Benz,Gl-Class,5.0,35000,Automatic,11.3,2159.5,174.52500000000003,7,4300000,0,0,1,0,1,0,0,Diesel,Owner,2021.0,191.10619469026548,0.08081731882380182,7000.0,15.444690265486727
BMW 6,Bmw,6,2.0,2300,Automatic,17.09,1995.0,174.52500000000003,4,5899000,0,0,1,0,1,0,0,Diesel,Owner,2024.0,116.73493270918667,0.08748120300751881,1150.0,10.212112346401407
Hyundai i20,Hyundai,I20,3.0,41000,Manual,18.6,1197.0,81.83,5,579000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,64.35483870967741,0.06836257309941521,13666.666666666666,4.399462365591398
Hyundai Santro,Hyundai,Santr,9.0,40000,Manual,17.92,1086.0,62.1,5,250000,1,1,0,1,0,0,0,Cng,Dealer,2017.0,60.60267857142856,0.057182320441988954,4444.444444444444,3.4654017857142856
Honda City,Honda,City,1.0,4600,Manual,17.8,1498.0,119.35,5,1175000,1,1,0,0,0,0,1,Petrol,Dealer,2025.0,84.15730337078651,0.07967289719626168,4600.0,6.70505617977528
Skoda Superb,Skoda,Sup3Rb,11.0,42000,Manual,13.1,1798.0,157.8,5,400000,1,1,0,0,0,0,1,Petrol,Dealer,2015.0,137.25190839694656,0.08776418242491658,3818.181818181818,12.04580152671756
Maruti Ertiga,Maruti,Ertig,8.0,68000,Manual,16.02,1373.0,93.7,7,495000,1,1,0,0,0,0,1,Petrol,Dealer,2018.0,85.70536828963796,0.06824471959213402,8500.0,5.848938826466917
Honda Civic,Hond,Civic,12.0,62380,Manual,13.5,1799.0,130.0,5,245000,1,1,0,0,0,0,1,Petrol,Dealer,2014.0,133.25925925925927,0.07226236798221233,5198.333333333333,9.62962962962963
Hyundai Grand,Hyundai,Grand,7.0,25000,Manual,18.9,1197.0,82.0,5,500000,1,1,0,1,0,0,0,Cng,Dealer,2019.0,63.333333333333336,0.06850459482038429,3571.4285714285716,4.338624338624339
BMW 3,Bmw,3,6.0,49000,Automatic,18.88,1995.0,174.52500000000003,5,1890000,0,1,0,0,1,0,0,Diesel,Dealer,2020.0,105.66737288135593,0.08748120300751881,8166.666666666667,9.243908898305087
Maruti Swift,Maruti,Swift,14.0,84800,Manual,16.1,1197.0,85.0,5,185000,1,1,0,0,0,0,1,Petrol,Dealer,2012.0,74.34782608695652,0.07101086048454469,6057.142857142857,5.279503105590062
Mahindra Scorpio,Mahindra,Scorpio,5.0,30000,Manual,15.4,2159.5,120.0,7,1000000,1,1,0,0,1,0,0,Diesel,Dealer,2021.0,140.22727272727272,0.05556841861542024,6000.0,7.792207792207792
Mercedes-Benz C-Class,M3Rcedes-Benz,C-Class,8.0,38000,Automatic,14.84,2143.0,170.0,5,1200000,0,1,0,0,1,0,0,Diesel,Dealer,2018.0,144.40700808625337,0.07932804479701354,4750.0,11.455525606469003
Renault Duster,Renault,Duster,5.0,64000,Manual,19.87,1461.0,83.8,5,680000,1,1,0,0,1,0,0,Diesel,Dealer,2021.0,73.5279315551082,0.05735797399041752,12800.0,4.217413185707096
Jeep Compass,Jeep,Compass,2.0,28000,Manual,16.0,1368.0,160.0,5,1450000,1,1,0,0,0,0,1,Petrol,Dealer,2024.0,85.5,0.11695906432748537,14000.0,10.0
Honda Amaze,Maruti,Amaze,4.0,32000,Manual,17.8,1198.0,86.7,5,495000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,67.30337078651685,0.07237061769616027,8000.0,4.870786516853933
Volkswagen Polo,Volkswagen,Polo,4.0,35000,Automatic,17.21,1197.0,103.6,5,735000,0,1,0,0,0,0,1,Petrol,Dealer,2022.0,69.5525857059849,0.08654970760233918,8750.0,6.019755955839628
Audi Q7,Audi,Q7,4.0,71000,Automatic,12.07,1197.0,174.52500000000003,7,4700000,0,1,0,0,1,0,0,Diesel,Dealer,2022.0,99.17149958574979,0.14580200501253135,17750.0,14.459403479701743
Honda Amaze,Honda,Amaze,4.0,42000,Manual,18.0,1198.0,86.7,5,390000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,66.55555555555556,0.07237061769616027,10500.0,4.816666666666666
Maruti Baleno,Maruti,Baleno,4.0,70000,Manual,21.4,1197.0,83.1,5,500000,1,0,1,0,0,0,1,Petrol,Owner,2022.0,55.93457943925234,0.06942355889724311,17500.0,3.883177570093458
Mercedes-Benz GLS,Mercedes-Benz,Gls,3.0,28000,Automatic,8.9,2159.5,100.59431352459016,7,7000000,0,1,0,1,0,0,0,Cng,Dealer,2023.0,242.64044943820224,0.04658222436887713,9333.333333333334,11.302731856695523
Ford Ecosport,Ford,Ecosport,7.0,81360,Manual,22.7,1498.0,89.84,5,451000,1,1,0,0,1,0,0,Diesel,Dealer,2019.0,65.99118942731278,0.05997329773030708,11622.857142857143,3.957709251101322
Honda WR-V,Honda,Wr-V,3.0,33000,Manual,25.5,1498.0,100.59431352459016,5,840000,1,1,0,0,1,0,0,Diesel,Dealer,2023.0,58.745098039215684,0.06715241223270371,11000.0,3.9448750401800066
Maruti Dzire VXI,Maruti,Dzire Vxi,3.0,28000,Manual,23.26,1197.0,88.5,5,625000,1,1,0,0,0,0,1,Petrol,Dealer,2023.0,51.461736887360274,0.07393483709273183,9333.333333333334,3.80481513327601
Maruti Swift Dzire,Maruti,Swift Dzire,10.0,62000,Manual,19.692493169398904,1298.0,85.8,5,250000,1,1,0,0,0,0,1,Petrol,Dealer,2016.0,65.91344167720843,0.06610169491525424,6200.0,4.356990212561235
Hyundai i20,Hyundai,I20,9.0,42000,Manual,21.9,1396.0,90.0,5,275000,1,1,0,0,1,0,0,Diesel,Dealer,2017.0,63.74429223744293,0.06446991404011461,4666.666666666667,4.109589041095891
Maruti Wagon R,Maruti,Wagon R,4.0,33200,Manual,26.2,998.0,58.2,5,350000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,38.091603053435115,0.058316633266533066,8300.0,2.221374045801527
Mahindra XUV500,Maruti,Xuv500,2.0,25000,Automatic,15.1,2159.5,152.87,7,1800000,0,0,1,0,1,0,0,Diesel,Owner,2024.0,143.01324503311258,0.0707895346144941,12500.0,10.123841059602649
Maruti Baleno,Maruti,Baleno,6.0,30000,Manual,21.4,1197.0,83.1,5,520000,1,1,0,0,0,0,1,Petrol,Dealer,2020.0,55.93457943925234,0.06942355889724311,5000.0,3.883177570093458
Maruti Vitara,Marut,Vitara,3.0,52000,Manual,24.3,1248.0,88.5,5,745000,1,1,0,0,1,0,0,Diesel,Dealer,2023.0,51.358024691358025,0.07091346153846154,17333.333333333332,3.641975308641975
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9.0,66000,Manual,15.8,2148.0,170.0,5,899000,1,1,0,0,1,0,0,Diesel,Dealer,2017.0,135.9493670886076,0.07914338919925512,7333.333333333333,10.759493670886075
Maruti Vitara,Maruti,Vitara,4.0,68100,Manual,24.3,1248.0,88.5,5,675000,1,1,0,0,1,0,0,Diesel,Dealer,2022.0,51.358024691358025,0.07091346153846154,17025.0,3.641975308641975
Maruti Swift Dzire,Maruti,Swift Dzire,10.0,62000,Manual,19.3,1248.0,73.9,5,265000,1,1,0,0,1,0,0,Diesel,Dealer,2016.0,64.66321243523316,0.059214743589743594,6200.0,3.829015544041451
Maruti Baleno,Maruti,Baleno,5.0,47061,Automatic,21.4,1197.0,83.1,5,655000,0,1,0,1,0,0,0,Cng,Dealer,2021.0,55.93457943925234,0.06942355889724311,9412.2,3.883177570093458
Hyundai Santro,Hyundai,Santro,1.0,8268,Manual,20.3,1086.0,68.07,5,445000,1,1,0,0,0,0,1,Petrol,Dealer,2025.0,53.497536945812804,0.06267955801104971,8268.0,3.353201970443349
Maruti Celerio,Maruti,Celerio,5.0,36000,Manual,23.1,998.0,67.04,5,375000,1,1,0,0,0,0,1,Petrol,Dealer,2021.0,43.2034632034632,0.06717434869739479,7200.0,2.9021645021645024
BMW 5,Bmw,5,13.0,59869,Automatic,10.6,2159.5,100.59431352459016,5,550000,0,1,0,0,0,0,1,Petrol,Dealer,2013.0,203.72641509433964,0.04658222436887713,4605.307692307692,9.490029577791525
Renault KWID,R3Nault,Kwid,4.0,43616,Manual,25.17,799.0,53.3,5,290000,1,1,0,0,0,0,1,Petrol,Dealer,2022.0,31.744139849026617,0.06670838548185232,10904.0,2.1176003178386966
BMW 3,Maruti,3,9.0,75000,Automatic,18.88,1995.0,174.52500000000003,5,1290000,0,1,0,0,1,0,0,Diesel,Dealer,2017.0,105.66737288135593,0.08748120300751881,8333.333333333334,9.243908898305087
